CallID,CallStarts,CallEnds,CustomerAcc,CustomerAge,CustomerPhone,OperatorID,LocationID,Sector,CallSatisfaction
1438,2022-08-08 13:25:34,2022-08-08 13:36:28,ACC0487,82,+44 56-531-696,P0010,LOC004,Healthcare,0.2197
1439,2022-08-08 17:56:56,2022-08-08 18:10:49,ACC0191,66,+46 24-235-400,P0012,LOC007,Other,0.3323
1440,2022-08-08 20:10:21,2022-08-08 20:13:22,ACC098,43,+56 19-142-307,P0001,LOC006,Services,0.1093
1441,2022-08-09 12:02:29,2022-08-09 12:19:54,ACC0267,72,+44 12-311-476,P0007,LOC001,Other,0.2891
1442,2022-08-09 18:32:54,2022-08-09 18:49:27,ACC0275,80,+100 20-319-484,P0017,LOC003,Other,0.6460
1443,2022-08-10 04:46:30,2022-08-10 04:48:33,ACC0289,24,+44 34-333-498,P0018,LOC004,Other,0.3226
1444,2022-08-11 09:21:21,2022-08-11 09:36:41,ACC0258,63,+200 91-302-467,P0007,LOC009,Cross-Industry,0.1024
1445,2022-08-11 16:14:36,2022-08-11 16:23:12,ACC0192,67,+200 25-236-401,P0015,LOC001,Retail,0.2616
1446,2022-08-12 05:55:42,2022-08-12 06:20:11,ACC04,19,+46 13-48-213,P0002,LOC006,Healthcare,0.8882
1447,2022-08-12 08:55:26,2022-08-12 09:11:57,ACC0337,72,+34 82-381-546,P0003,LOC004,Other,0.6471
1448,2022-08-12 16:32:15,2022-08-12 16:58:00,ACC0521,46,+46 90-565-730,P0004,LOC007,Retail,0.5695
1449,2022-08-12 18:08:01,2022-08-12 18:16:43,ACC0537,62,+43 18-581-746,P0005,LOC005,Government,0.3667
1450,2022-08-13 12:14:45,2022-08-13 12:30:53,ACC0280,85,+200 25-324-489,P0002,LOC006,Services,0.8162
1451,2022-08-13 13:33:12,2022-08-13 13:47:04,ACC0457,52,+36 26-501-666,P0012,LOC003,Other,0.1857
1452,2022-08-13 16:00:13,2022-08-13 16:08:17,ACC0466,61,+46 35-510-675,P0012,LOC006,Healthcare,0.8507
1453,2022-08-13 17:02:36,2022-08-13 17:12:11,ACC0129,74,+26 50-173-338,P0010,LOC005,Retail,0.3503
1454,2022-08-15 00:03:10,2022-08-15 00:25:52,ACC0389,54,+46 46-433-598,P0002,LOC005,Healthcare,0.1717
1455,2022-08-15 07:27:05,2022-08-15 07:37:23,ACC0257,62,+46 90-301-466,P0010,LOC004,Government,0.6375
1456,2022-08-15 14:05:30,2022-08-15 14:17:44,ACC0262,67,+43 95-306-471,P0006,LOC007,Retail,0.7430
1457,2022-08-15 20:44:16,2022-08-15 20:53:59,ACC0352,17,+100 97-396-561,P0013,LOC004,Other,0.3258
1458,2022-08-16 04:25:41,2022-08-16 04:26:02,ACC0121,66,+100 42-165-330,P0017,LOC008,Other,0.3337
1459,2022-08-16 08:56:54,2022-08-16 09:08:51,ACC0426,21,+26 83-470-635,P0016,LOC009,Cross-Industry,0.5747
1460,2022-08-16 10:39:33,2022-08-16 11:00:17,ACC0532,57,+46 13-576-741,P0005,LOC007,Services,0.2475
1461,2022-08-16 12:56:12,2022-08-16 13:02:55,ACC0514,39,+26 83-558-723,P0012,LOC007,Retail,0.7984
1462,2022-08-17 06:34:57,2022-08-17 07:00:23,ACC0385,50,+100 42-429-594,P0005,LOC001,Services,0.7241
1463,2022-08-17 14:30:06,2022-08-17 14:49:25,ACC0109,54,+56 30-153-318,P0013,LOC004,Healthcare,0.4030
1464,2022-08-18 08:32:12,2022-08-18 08:51:40,ACC0111,56,+100 32-155-320,P0016,LOC001,Cross-Industry,0.7836
1465,2022-08-18 10:55:08,2022-08-18 11:14:45,ACC0243,48,+100 76-287-452,P0009,LOC004,Government,0.1399
1466,2022-08-19 00:03:57,2022-08-19 00:09:12,ACC0528,53,+100 97-572-737,P0013,LOC007,Retail,0.0946
1467,2022-08-19 05:30:50,2022-08-19 05:45:54,ACC0511,36,+200 80-555-720,P0017,LOC008,Services,0.2862
1468,2022-08-20 01:10:06,2022-08-20 01:15:54,ACC0294,29,+26 39-338-503,P0017,LOC001,Services,0.1638
1469,2022-08-20 05:24:06,2022-08-20 05:35:02,ACC0190,65,+44 23-234-399,P0006,LOC007,Other,0.6413
1470,2022-08-20 22:24:53,2022-08-20 22:42:15,ACC0118,63,+26 39-162-327,P0007,LOC007,Cross-Industry,0.1039
1471,2022-08-21 08:36:16,2022-08-21 08:57:32,ACC0320,55,+100 65-364-529,P0002,LOC007,Government,0.5559
1472,2022-08-21 11:45:54,2022-08-21 12:04:13,ACC048,63,+46 57-92-257,P0012,LOC005,Cross-Industry,0.0788
1473,2022-08-21 22:05:05,2022-08-21 22:31:03,ACC0197,72,+56 30-241-406,P0007,LOC001,Other,0.9905
1474,2022-08-22 00:09:19,2022-08-22 00:19:03,ACC0366,31,+44 23-410-575,P0011,LOC004,Other,0.6368
1475,2022-08-22 11:31:41,2022-08-22 11:33:41,ACC0526,51,+43 95-570-735,P0008,LOC009,Other,0.6394
1476,2022-08-23 00:28:19,2022-08-23 00:54:23,ACC0388,53,+44 45-432-597,P0019,LOC003,Retail,0.9238
1477,2022-08-23 02:11:39,2022-08-23 02:32:28,ACC0174,49,+43 95-218-383,P0011,LOC002,Cross-Industry,0.9762
1478,2022-08-24 04:07:49,2022-08-24 04:32:16,ACC0415,80,+26 72-459-624,P0011,LOC005,Other,0.5348
1479,2022-08-24 15:48:16,2022-08-24 16:12:06,ACC0112,57,+100 33-156-321,P0015,LOC006,Services,0.9688
1480,2022-08-24 18:12:50,2022-08-24 18:21:25,ACC0416,81,+43 73-460-625,P0018,LOC002,Retail,0.5559
1481,2022-08-24 22:13:41,2022-08-24 22:39:02,ACC0231,36,+100 64-275-440,P0017,LOC002,Services,0.1206
1482,2022-08-25 02:02:35,2022-08-25 02:21:43,ACC0280,85,+200 25-324-489,P0001,LOC003,Services,0.2808
1483,2022-08-25 10:46:24,2022-08-25 10:53:14,ACC0484,79,+100 53-528-693,P0009,LOC002,Other,0.7013
1484,2022-08-25 12:07:42,2022-08-25 12:25:56,ACC0313,48,+200 58-357-522,P0019,LOC003,Government,0.1495
1485,2022-08-25 21:24:57,2022-08-25 21:29:56,ACC081,26,+46 90-125-290,P0007,LOC009,Healthcare,0.1168
1486,2022-08-26 05:44:42,2022-08-26 05:46:14,ACC095,40,+34 16-139-304,P0016,LOC009,Healthcare,0.9119
1487,2022-08-26 14:55:45,2022-08-26 15:21:32,ACC0211,16,+100 44-255-420,P0013,LOC004,Other,0.4582
1488,2022-08-26 15:47:20,2022-08-26 16:07:18,ACC048,63,+46 57-92-257,P0003,LOC004,Cross-Industry,0.4891
1489,2022-08-26 16:04:30,2022-08-26 16:14:01,ACC0437,32,+26 94-481-646,P0018,LOC009,Retail,0.0010
1490,2022-08-27 00:52:36,2022-08-27 01:02:35,ACC0324,59,+200 69-368-533,P0007,LOC001,Other,0.8128
1491,2022-08-27 00:52:46,2022-08-27 00:59:05,ACC011,26,+100 20-55-220,P0007,LOC008,Healthcare,0.2092
1492,2022-08-27 06:42:47,2022-08-27 07:05:41,ACC0499,24,+46 68-543-708,P0011,LOC006,Other,0.4001
1493,2022-08-27 18:48:59,2022-08-27 18:59:26,ACC0206,81,+26 39-250-415,P0008,LOC002,Retail,0.6677
1494,2022-08-27 20:45:10,2022-08-27 21:09:47,ACC0494,19,+56 63-538-703,P0004,LOC005,Healthcare,0.7713
1495,2022-08-28 13:33:46,2022-08-28 13:58:46,ACC0266,71,+100 11-310-475,P0004,LOC006,Services,0.9440
1496,2022-08-28 18:18:06,2022-08-28 18:30:31,ACC0517,42,+100 86-561-726,P0007,LOC007,Cross-Industry,0.4942
1497,2022-08-28 18:55:41,2022-08-28 19:00:14,ACC0206,81,+26 39-250-415,P0010,LOC004,Retail,0.1670
1498,2022-08-28 21:05:00,2022-08-28 21:27:38,ACC084,29,+34 93-128-293,P0008,LOC009,Services,0.5940
1499,2022-08-28 23:29:00,2022-08-28 23:36:04,ACC0410,75,+44 67-454-619,P0017,LOC003,Healthcare,0.9617
1500,2022-08-29 05:33:05,2022-08-29 05:43:17,ACC0423,18,+200 80-467-632,P0011,LOC006,Retail,0.0359
1501,2022-08-29 16:10:54,2022-08-29 16:22:32,ACC0280,85,+200 25-324-489,P0006,LOC001,Services,0.5523
1502,2022-08-29 19:07:02,2022-08-29 19:33:04,ACC0256,61,+44 89-300-465,P0004,LOC007,Healthcare,0.3749
1503,2022-08-30 01:37:08,2022-08-30 01:43:50,ACC0324,59,+200 69-368-533,P0017,LOC008,Other,0.2765
1504,2022-08-30 04:59:29,2022-08-30 05:13:52,ACC0338,73,+26 83-382-547,P0002,LOC004,Other,0.7466
1505,2022-08-30 11:50:04,2022-08-30 11:58:02,ACC0583,38,+100 64-627-792,P0001,LOC005,Other,0.2538
1506,2022-08-30 21:01:54,2022-08-30 21:25:49,ACC0212,17,+44 45-256-421,P0016,LOC002,Other,0.3412
1507,2022-08-31 09:48:09,2022-08-31 10:08:16,ACC0206,81,+26 39-250-415,P0003,LOC007,Retail,0.1732
1508,2022-08-31 13:19:07,2022-08-31 13:25:19,ACC0284,19,+43 29-328-493,P0001,LOC006,Healthcare,0.7646
1509,2022-08-31 23:49:41,2022-08-31 23:51:47,ACC0581,36,+43 62-625-790,P0008,LOC009,Services,0.4723
1510,2022-09-01 00:33:23,2022-09-01 00:44:54,ACC0565,20,+46 46-609-774,P0013,LOC004,Government,0.6982
1511,2022-09-02 14:08:40,2022-09-02 14:25:24,ACC042,57,+43 51-86-251,P0014,LOC005,Services,0.8011
1512,2022-09-02 17:23:36,2022-09-02 17:35:45,ACC0247,52,+200 80-291-456,P0015,LOC007,Other,0.3136
1513,2022-09-03 16:05:15,2022-09-03 16:07:48,ACC027,42,+200 36-71-236,P0013,LOC007,Cross-Industry,0.8811
1514,2022-09-03 22:22:35,2022-09-03 22:38:03,ACC0294,29,+26 39-338-503,P0005,LOC005,Services,0.8249
1515,2022-09-04 02:04:59,2022-09-04 02:16:45,ACC0229,34,+43 62-273-438,P0004,LOC005,Government,0.1268
1516,2022-09-04 04:58:29,2022-09-04 05:18:16,ACC0559,84,+43 40-603-768,P0008,LOC001,Cross-Industry,0.0774
1517,2022-09-04 10:18:21,2022-09-04 10:24:21,ACC0567,22,+36 48-611-776,P0011,LOC002,Services,0.4953
1518,2022-09-04 10:26:19,2022-09-04 10:28:33,ACC0391,56,+36 48-435-600,P0013,LOC005,Cross-Industry,0.2859
1519,2022-09-04 12:46:08,2022-09-04 12:46:52,ACC0407,72,+100 64-451-616,P0018,LOC009,Other,0.2536
1520,2022-09-04 14:52:05,2022-09-04 15:08:37,ACC0384,49,+56 41-428-593,P0017,LOC003,Cross-Industry,0.5508
1521,2022-09-05 00:14:28,2022-09-05 00:25:31,ACC092,37,+46 13-136-301,P0012,LOC004,Other,0.4984
1522,2022-09-05 00:38:40,2022-09-05 00:51:04,ACC0510,35,+46 79-554-719,P0002,LOC002,Cross-Industry,0.3954
1523,2022-09-05 08:49:26,2022-09-05 08:49:33,ACC0391,56,+36 48-435-600,P0002,LOC005,Cross-Industry,0.4082
1524,2022-09-06 06:31:10,2022-09-06 06:57:09,ACC028,43,+36 37-72-237,P0012,LOC007,Services,0.0706
1525,2022-09-06 16:17:55,2022-09-06 16:34:24,ACC0318,53,+56 63-362-527,P0009,LOC009,Retail,0.8349
1526,2022-09-06 20:20:25,2022-09-06 20:32:15,ACC0121,66,+100 42-165-330,P0014,LOC005,Other,0.2792
1527,2022-09-06 21:53:41,2022-09-06 21:58:57,ACC0186,61,+56 19-230-395,P0015,LOC009,Healthcare,0.4814
1528,2022-09-08 14:34:27,2022-09-08 14:52:41,ACC088,33,+100 97-132-297,P0002,LOC005,Healthcare,0.5287
1529,2022-09-08 16:09:45,2022-09-08 16:31:45,ACC0490,85,+36 59-534-699,P0001,LOC003,Services,0.2663
1530,2022-09-08 20:45:29,2022-09-08 21:10:36,ACC0285,20,+56 30-329-494,P0001,LOC005,Government,0.1977
1531,2022-09-08 22:27:27,2022-09-08 22:47:03,ACC0199,74,+100 32-243-408,P0014,LOC005,Retail,0.7857
1532,2022-09-09 08:01:52,2022-09-09 08:13:38,ACC0161,36,+34 82-205-370,P0011,LOC005,Services,0.2188
1533,2022-09-09 12:50:46,2022-09-09 13:07:17,ACC0591,46,+26 72-635-800,P0018,LOC009,Retail,0.5465
1534,2022-09-09 20:36:36,2022-09-09 20:41:07,ACC039,54,+36 48-83-248,P0001,LOC002,Healthcare,0.2149
1535,2022-09-10 00:18:32,2022-09-10 00:27:55,ACC0342,77,+100 87-386-551,P0009,LOC009,Cross-Industry,0.6573
1536,2022-09-10 11:59:46,2022-09-10 12:18:09,ACC0566,21,+200 47-610-775,P0006,LOC007,Cross-Industry,0.1163
1537,2022-09-11 22:03:36,2022-09-11 22:09:24,ACC0215,20,+36 48-259-424,P0013,LOC007,Government,0.3915
1538,2022-09-12 01:17:49,2022-09-12 01:34:49,ACC0131,76,+56 52-175-340,P0018,LOC009,Government,0.1671
1539,2022-09-12 04:18:32,2022-09-12 04:28:38,ACC0141,16,+43 62-185-350,P0008,LOC001,Other,0.9615
1540,2022-09-12 05:06:36,2022-09-12 05:09:30,ACC0270,75,+36 15-314-479,P0015,LOC007,Healthcare,0.8488
1541,2022-09-12 21:11:53,2022-09-12 21:17:44,ACC0581,36,+43 62-625-790,P0013,LOC004,Services,0.0213
1542,2022-09-13 13:24:32,2022-09-13 13:36:08,ACC065,80,+56 74-109-274,P0012,LOC005,Other,0.3143
1543,2022-09-13 23:34:16,2022-09-13 23:34:29,ACC0310,45,+100 55-354-519,P0019,LOC001,Other,0.7952
1544,2022-09-14 15:26:31,2022-09-14 15:27:44,ACC027,42,+200 36-71-236,P0005,LOC008,Cross-Industry,0.6210
1545,2022-09-14 20:36:16,2022-09-14 20:50:31,ACC0185,60,+43 18-229-394,P0009,LOC002,Retail,0.8509
1546,2022-09-14 23:13:36,2022-09-14 23:38:36,ACC0165,40,+100 86-209-374,P0012,LOC005,Healthcare,0.3383
1547,2022-09-15 01:16:44,2022-09-15 01:38:22,ACC0324,59,+200 69-368-533,P0009,LOC004,Other,0.1059
1548,2022-09-15 04:13:44,2022-09-15 04:36:18,ACC0364,29,+100 21-408-573,P0018,LOC004,Services,0.4886
1549,2022-09-15 05:33:18,2022-09-15 05:48:34,ACC0514,39,+26 83-558-723,P0005,LOC007,Retail,0.7264
1550,2022-09-15 17:45:06,2022-09-15 18:08:37,ACC0499,24,+46 68-543-708,P0015,LOC008,Other,0.5222
1551,2022-09-16 08:29:14,2022-09-16 08:33:11,ACC0408,73,+100 65-452-617,P0010,LOC003,Other,0.7097
1552,2022-09-16 23:22:20,2022-09-16 23:23:24,ACC0221,26,+100 54-265-430,P0001,LOC002,Healthcare,0.1430
1553,2022-09-17 11:26:24,2022-09-17 11:40:51,ACC031,46,+43 40-75-240,P0007,LOC002,Retail,0.0056
1554,2022-09-18 11:13:41,2022-09-18 11:23:01,ACC0372,37,+43 29-416-581,P0005,LOC009,Other,0.0592
1555,2022-09-18 19:28:45,2022-09-18 19:32:45,ACC0166,41,+100 87-210-375,P0015,LOC007,Government,0.5744
1556,2022-09-19 03:42:25,2022-09-19 03:51:19,ACC058,73,+44 67-102-267,P0001,LOC005,Other,0.5447
1557,2022-09-19 19:44:35,2022-09-19 19:49:29,ACC0114,59,+46 35-158-323,P0018,LOC009,Other,0.8822
1558,2022-09-19 19:56:54,2022-09-19 20:21:40,ACC0184,59,+26 17-228-393,P0003,LOC006,Other,0.3453
1559,2022-09-20 17:11:34,2022-09-20 17:17:33,ACC0272,77,+26 17-316-481,P0016,LOC008,Cross-Industry,0.5466
1560,2022-09-20 19:09:56,2022-09-20 19:28:06,ACC0445,40,+200 14-489-654,P0004,LOC006,Healthcare,0.4398
1561,2022-09-21 00:26:25,2022-09-21 00:47:47,ACC0207,82,+43 40-251-416,P0018,LOC009,Healthcare,0.9807
1562,2022-09-21 02:56:25,2022-09-21 02:57:53,ACC0351,16,+56 96-395-560,P0015,LOC008,Other,0.0620
1563,2022-09-21 13:30:20,2022-09-21 13:42:57,ACC0386,51,+100 43-430-595,P0001,LOC005,Other,0.9289
1564,2022-09-22 04:11:39,2022-09-22 04:29:47,ACC0502,27,+34 71-546-711,P0013,LOC005,Government,0.4648
1565,2022-09-22 04:21:52,2022-09-22 04:36:42,ACC0154,29,+100 75-198-363,P0007,LOC001,Services,0.6187
1566,2022-09-22 11:56:15,2022-09-22 12:20:04,ACC0217,22,+26 50-261-426,P0012,LOC005,Services,0.5315
1567,2022-09-22 13:02:04,2022-09-22 13:25:29,ACC051,66,+34 60-95-260,P0015,LOC007,Other,0.9944
1568,2022-09-22 22:53:22,2022-09-22 23:18:42,ACC0449,44,+43 18-493-658,P0018,LOC004,Other,0.2986
1569,2022-09-23 05:30:52,2022-09-23 05:40:59,ACC0113,58,+44 34-157-322,P0013,LOC004,Other,0.3155
1570,2022-09-23 08:48:58,2022-09-23 08:57:10,ACC0429,24,+100 86-473-638,P0007,LOC002,Other,0.4083
1571,2022-09-23 19:09:21,2022-09-23 19:13:51,ACC0147,22,+46 68-191-356,P0019,LOC003,Services,0.0831
1572,2022-09-24 02:09:44,2022-09-24 02:17:58,ACC0364,29,+100 21-408-573,P0010,LOC003,Services,0.4632
1573,2022-09-24 17:59:02,2022-09-24 18:21:48,ACC047,62,+44 56-91-256,P0004,LOC006,Government,0.5332
1574,2022-09-25 14:50:15,2022-09-25 14:55:28,ACC047,62,+44 56-91-256,P0005,LOC009,Government,0.1413
1575,2022-09-26 06:06:03,2022-09-26 06:25:35,ACC0247,52,+200 80-291-456,P0002,LOC005,Other,0.3087
1576,2022-09-26 13:30:00,2022-09-26 13:49:35,ACC0378,43,+46 35-422-587,P0012,LOC005,Services,0.5026
1577,2022-09-27 00:06:30,2022-09-27 00:13:22,ACC0523,48,+36 92-567-732,P0010,LOC002,Government,0.9540
1578,2022-09-27 11:08:05,2022-09-27 11:10:31,ACC0170,45,+200 91-214-379,P0013,LOC008,Other,0.0954
1579,2022-09-27 19:24:54,2022-09-27 19:35:12,ACC082,27,+200 91-126-291,P0006,LOC008,Government,0.0248
1580,2022-09-28 00:34:25,2022-09-28 00:57:00,ACC0479,74,+36 48-523-688,P0015,LOC001,Retail,0.5816
1581,2022-09-28 02:39:40,2022-09-28 02:42:32,ACC015,30,+46 24-59-224,P0005,LOC007,Other,0.4655
1582,2022-09-29 03:46:50,2022-09-29 04:05:51,ACC0485,80,+100 54-529-694,P0012,LOC006,Other,0.0715
1583,2022-09-29 10:09:20,2022-09-29 10:11:35,ACC0122,67,+100 43-166-331,P0007,LOC001,Retail,0.7552
1584,2022-09-29 12:39:19,2022-09-29 12:45:42,ACC0451,46,+100 20-495-660,P0002,LOC006,Retail,0.8010
1585,2022-09-30 00:10:15,2022-09-30 00:14:25,ACC0320,55,+100 65-364-529,P0017,LOC009,Government,0.0396
1586,2022-10-01 13:26:51,2022-10-01 13:29:48,ACC0134,79,+100 55-178-343,P0004,LOC005,Other,0.8336
1587,2022-10-01 16:41:23,2022-10-01 16:44:13,ACC0569,24,+26 50-613-778,P0015,LOC008,Other,0.0950
1588,2022-10-01 23:20:06,2022-10-01 23:20:25,ACC0252,57,+56 85-296-461,P0013,LOC005,Services,0.3284
1589,2022-10-02 15:33:55,2022-10-02 15:57:54,ACC0290,25,+46 35-334-499,P0015,LOC001,Retail,0.1144
1590,2022-10-02 21:28:22,2022-10-02 21:44:04,ACC0405,70,+43 62-449-614,P0006,LOC008,Cross-Industry,0.1325
1591,2022-10-02 22:34:53,2022-10-02 22:42:41,ACC0178,53,+100 11-222-387,P0003,LOC004,Retail,0.3437
1592,2022-10-03 05:02:31,2022-10-03 05:10:13,ACC0571,26,+56 52-615-780,P0005,LOC005,Healthcare,0.5191
1593,2022-10-03 12:58:47,2022-10-03 13:17:45,ACC0545,70,+36 26-589-754,P0002,LOC005,Cross-Industry,0.7223
1594,2022-10-04 04:41:46,2022-10-04 05:04:51,ACC089,34,+100 10-133-298,P0003,LOC003,Government,0.2076
1595,2022-10-04 17:21:43,2022-10-04 17:35:01,ACC0326,61,+34 71-370-535,P0005,LOC008,Healthcare,0.0793
1596,2022-10-06 15:07:55,2022-10-06 15:16:39,ACC0356,21,+46 13-400-565,P0013,LOC006,Cross-Industry,0.1169
1597,2022-10-06 22:44:16,2022-10-06 22:59:25,ACC0256,61,+44 89-300-465,P0016,LOC002,Healthcare,0.0397
1598,2022-10-07 01:50:42,2022-10-07 01:59:03,ACC0391,56,+36 48-435-600,P0019,LOC001,Cross-Industry,0.5677
1599,2022-10-07 02:37:55,2022-10-07 03:03:34,ACC0235,40,+46 68-279-444,P0008,LOC002,Healthcare,0.8406
1600,2022-10-07 13:50:15,2022-10-07 13:59:23,ACC0309,44,+100 54-353-518,P0014,LOC006,Other,0.2168
1601,2022-10-07 17:20:28,2022-10-07 17:23:50,ACC0114,59,+46 35-158-323,P0002,LOC007,Other,0.3217
1602,2022-10-07 22:36:34,2022-10-07 22:47:19,ACC0283,18,+26 28-327-492,P0018,LOC002,Retail,0.6155
1603,2022-10-07 22:37:52,2022-10-07 22:54:55,ACC0293,28,+34 38-337-502,P0004,LOC004,Cross-Industry,0.9434
1604,2022-10-08 05:30:34,2022-10-08 05:54:10,ACC01,16,+100 10-45-210,P0005,LOC007,Other,0.0152
1605,2022-10-08 09:42:33,2022-10-08 10:04:44,ACC0521,46,+46 90-565-730,P0014,LOC009,Retail,0.0385
1606,2022-10-08 12:54:07,2022-10-08 12:58:40,ACC093,38,+200 14-137-302,P0001,LOC003,Other,0.8583
1607,2022-10-08 17:53:24,2022-10-08 18:01:46,ACC0201,76,+44 34-245-410,P0017,LOC003,Government,0.8579
1608,2022-10-08 19:54:31,2022-10-08 19:57:06,ACC099,44,+100 20-143-308,P0009,LOC002,Other,0.4685
1609,2022-10-09 10:55:29,2022-10-09 11:01:19,ACC0252,57,+56 85-296-461,P0009,LOC004,Services,0.5062
1610,2022-10-09 12:49:48,2022-10-09 12:57:11,ACC0519,44,+100 88-563-728,P0001,LOC005,Other,0.9369
1611,2022-10-09 16:08:19,2022-10-09 16:16:59,ACC0259,64,+36 92-303-468,P0004,LOC006,Services,0.8715
1612,2022-10-10 21:32:44,2022-10-10 21:52:53,ACC0348,83,+34 93-392-557,P0014,LOC009,Government,0.4489
1613,2022-10-12 08:55:38,2022-10-12 09:08:54,ACC0480,75,+34 49-524-689,P0019,LOC005,Healthcare,0.6557
1614,2022-10-12 20:40:36,2022-10-12 21:06:17,ACC0385,50,+100 42-429-594,P0007,LOC009,Services,0.9013
1615,2022-10-13 05:59:50,2022-10-13 06:18:18,ACC0382,47,+26 39-426-591,P0019,LOC003,Healthcare,0.4520
1616,2022-10-13 09:35:01,2022-10-13 09:39:20,ACC0548,73,+43 29-592-757,P0017,LOC003,Other,0.6375
1617,2022-10-13 10:09:16,2022-10-13 10:24:35,ACC0293,28,+34 38-337-502,P0013,LOC007,Cross-Industry,0.8415
1618,2022-10-13 13:43:53,2022-10-13 14:09:17,ACC084,29,+34 93-128-293,P0013,LOC005,Services,0.9779
1619,2022-10-13 18:05:54,2022-10-13 18:06:00,ACC0378,43,+46 35-422-587,P0017,LOC002,Services,0.9669
1620,2022-10-13 19:04:55,2022-10-13 19:06:31,ACC095,40,+34 16-139-304,P0004,LOC004,Healthcare,0.0452
1621,2022-10-14 02:41:47,2022-10-14 02:50:26,ACC0548,73,+43 29-592-757,P0004,LOC006,Other,0.3420
1622,2022-10-14 10:58:39,2022-10-14 11:16:19,ACC0427,22,+43 84-471-636,P0010,LOC004,Services,0.6110
1623,2022-10-14 18:45:20,2022-10-14 18:58:54,ACC0361,26,+43 18-405-570,P0010,LOC002,Healthcare,0.2226
1624,2022-10-15 10:07:36,2022-10-15 10:23:03,ACC0544,69,+200 25-588-753,P0001,LOC006,Government,0.1396
1625,2022-10-15 12:28:37,2022-10-15 12:45:14,ACC0571,26,+56 52-615-780,P0011,LOC002,Healthcare,0.4552
1626,2022-10-15 16:59:06,2022-10-15 17:02:15,ACC0107,52,+26 28-151-316,P0005,LOC005,Other,0.9501
1627,2022-10-15 17:02:28,2022-10-15 17:05:50,ACC077,22,+100 86-121-286,P0001,LOC006,Services,0.7369
1628,2022-10-16 05:11:04,2022-10-16 05:29:46,ACC03,18,+44 12-47-212,P0008,LOC003,Retail,0.0883
1629,2022-10-16 08:11:00,2022-10-16 08:16:27,ACC0423,18,+200 80-467-632,P0017,LOC009,Retail,0.6615
1630,2022-10-16 08:45:47,2022-10-16 09:01:07,ACC0257,62,+46 90-301-466,P0003,LOC007,Government,0.7567
1631,2022-10-16 19:26:26,2022-10-16 19:50:16,ACC084,29,+34 93-128-293,P0001,LOC004,Services,0.2894
1632,2022-10-16 20:43:12,2022-10-16 20:59:27,ACC094,39,+36 15-138-303,P0017,LOC002,Retail,0.1253
1633,2022-10-16 22:16:35,2022-10-16 22:41:45,ACC0533,58,+200 14-577-742,P0013,LOC004,Other,0.9647
1634,2022-10-16 23:05:04,2022-10-16 23:05:18,ACC0242,47,+100 75-286-451,P0001,LOC003,Healthcare,0.3901
1635,2022-10-18 01:36:30,2022-10-18 01:56:43,ACC0323,58,+46 68-367-532,P0012,LOC003,Other,0.0959
1636,2022-10-18 05:46:50,2022-10-18 05:54:06,ACC0409,74,+100 66-453-618,P0007,LOC007,Retail,0.2301
1637,2022-10-18 10:17:42,2022-10-18 10:33:21,ACC0360,25,+26 17-404-569,P0011,LOC002,Retail,0.3749
1638,2022-10-18 19:30:20,2022-10-18 19:36:05,ACC0163,38,+43 84-207-372,P0010,LOC005,Other,0.1745
1639,2022-10-19 04:47:47,2022-10-19 05:07:29,ACC0324,59,+200 69-368-533,P0012,LOC006,Other,0.1945
1640,2022-10-19 07:13:34,2022-10-19 07:16:44,ACC0105,50,+36 26-149-314,P0007,LOC002,Services,0.5434
1641,2022-10-20 12:18:30,2022-10-20 12:18:51,ACC0361,26,+43 18-405-570,P0004,LOC007,Healthcare,0.1243
1642,2022-10-20 15:04:14,2022-10-20 15:14:36,ACC0493,18,+43 62-537-702,P0018,LOC002,Retail,0.7609
1643,2022-10-20 18:17:24,2022-10-20 18:31:41,ACC0265,70,+100 10-309-474,P0015,LOC008,Cross-Industry,0.9505
1644,2022-10-20 20:56:38,2022-10-20 21:22:34,ACC0503,28,+26 72-547-712,P0004,LOC007,Cross-Industry,0.7051
1645,2022-10-20 22:36:51,2022-10-20 22:45:33,ACC0373,38,+56 30-417-582,P0015,LOC001,Other,0.5118
1646,2022-10-20 23:02:45,2022-10-20 23:06:33,ACC0431,26,+100 88-475-640,P0014,LOC009,Healthcare,0.1483
1647,2022-10-20 23:52:49,2022-10-20 23:55:49,ACC0481,76,+26 50-525-690,P0002,LOC004,Government,0.9810
1648,2022-10-21 04:04:31,2022-10-21 04:05:35,ACC0358,23,+36 15-402-567,P0002,LOC004,Other,0.9234
1649,2022-10-21 07:38:43,2022-10-21 07:45:48,ACC0586,41,+44 67-630-795,P0016,LOC007,Government,0.2001
1650,2022-10-21 08:14:47,2022-10-21 08:25:17,ACC0460,55,+43 29-504-669,P0015,LOC009,Government,0.8854
1651,2022-10-21 13:00:55,2022-10-21 13:03:40,ACC0359,24,+34 16-403-568,P0009,LOC004,Other,0.4697
1652,2022-10-22 09:19:00,2022-10-22 09:33:47,ACC0485,80,+100 54-529-694,P0010,LOC005,Other,0.5702
1653,2022-10-22 23:16:56,2022-10-22 23:29:53,ACC0202,77,+46 35-246-411,P0014,LOC007,Cross-Industry,0.6690
1654,2022-10-23 02:05:25,2022-10-23 02:20:02,ACC0414,79,+34 71-458-623,P0017,LOC002,Other,0.5294
